Column1,v_id,v_title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount,category
160,o7sLCxct0Uo,قصة عائلة سعودية محافظة اشتهرت بمواقع التواصل الاجتماعي بمحتوى هادف ومواقف طريفة,3/21/2021,برنامج ياهلا,333864,7935,376,1321,talkshow
161,45BHtFQhgh8,بريطاني يحكي قصة 21 عامًا عاشها في السعودية,1/18/2021,برنامج ياهلا,495683,14460,324,3329,talkshow
162,q_Wrtj-Y5k4,عمر السومة يتكلم عن بداية حياته الرياضية وانتقاله الى الكويت,6/25/2016,برنامج ياهلا,37419,758,19,50,talkshow
163,G8xZG7IhN78,"مشاري راشد يرد على فهد الكبيسي: الغناء والإنشاد ليس وجهان لعملة واحدة، وأنا مع حرمة الغناء والموسيقى",6/23/2016,برنامج ياهلا,80363,822,56,163,talkshow
164,u7a9INzpzo8,منيرة المشخص لأعضاء الشورى: سكتّم دهرًا ونطقتم قهرا.. أعضاء الشورى يتلذذون بقهر السعوديين,3/14/2018,برنامج ياهلا,553064,3672,410,718,talkshow
165,Tp3NMSOd2lA,عمر السومة يتكلم عن الوضع السورى وعن استقبال المملكة للسوريين,6/25/2016,برنامج ياهلا,124816,1268,91,242,talkshow
166,xNosf3Kwb4M,مهارات فارس عوض في كرة القدم,7/16/2015,برنامج ياهلا,164029,2707,94,48,talkshow
167,rRtLuj4bKqI,"""الأحساء"" برؤية مختلفة مع حسين البقشي و علي الشهابي",6/5/2021,برنامج ياهلا,129091,2185,117,372,talkshow
168,pZrVZ_t-DCc,قصة عائلة سويسرية انتقلت للعيش في السعودية منذ 20 عام,10/9/2020,برنامج ياهلا,222977,3528,224,1304,talkshow
169,2wrC_yhmroI,د. طارق الحبيب يتحدث لبرنامج ياهلا عن مرض الوسواس القهري وأساليب علاجه,12/24/2018,برنامج ياهلا,255594,3541,202,864,talkshow
170,O2-bd-5OHoA,عبدالمنعم عمايري يتكلم عن قصص الحب فى حياته,7/3/2016,برنامج ياهلا,344709,1785,142,202,talkshow
171,16_ZeEW9R8s,استمع لتسجيل صادم بصوت خالد الدوسري من داخل السجون الأمريكية,6/7/2020,برنامج ياهلا,1239056,16145,680,5419,talkshow
172,VAaQ_Jtl4Kw,شاب سعودي يكتشف ثغرات أمنية بموقع وزارة الدفاع الأمريكية,3/1/2021,برنامج ياهلا,67401,1674,62,308,talkshow
173,tqfyWXC8BxQ,خلطه الصبار مع وعد التركي,7/8/2017,Waad Makeup Artist,125632,2120,35,190,beauty
174,Du7qgqv72Xs,درس الفرش واستخداماتها مع وعد التركي,7/1/2017,Waad Makeup Artist,47557,3747,26,1743,beauty
175,58KiaK-L9Og,نصايح بخصوص المسام تحت الفاونديشن والمسكرا - وعد التركي,3/9/2018,Waad Makeup Artist,26572,1413,8,247,beauty
176,UJq1atd9Ub8,نصائح مهمة لمكياج العين لجميع انواع العيون - وعد التركي,2/10/2018,Waad Makeup Artist,30804,1254,17,156,beauty
177,#NAME?,50s look by Waad Alturki,8/13/2018,Waad Makeup Artist,205983,14774,303,10494,beauty
178,ltr3rIm5cuA,وعد التركي  -  مكياج ناعم,8/9/2018,Waad Makeup Artist,159681,5791,126,677,beauty
179,fIGYXCV6Ano,Natural Look | مكياج صباحي,9/28/2017,Waad Makeup Artist,219381,6560,106,543,beauty
180,8vSphCzo_dE,تتوريال طريقه لف الشعر مع وعد التركي,10/3/2018,Waad Makeup Artist,174815,3817,145,260,beauty
181,F1PNRXzjgY0,تتوريال لوك العيد - Eid Makup Look - وعد التركي,6/15/2018,Waad Makeup Artist,222563,18975,113,107837,beauty
182,RPYqOcu7kd8,طريقه تنظيف الفرش بالطريقه الصحيحه مع وعد التركي,7/9/2017,Waad Makeup Artist,32934,1161,15,182,beauty
183,SR6T_UxGX3U,Dark Skin Makeup Tutorial - وعد التركي,6/13/2018,Waad Makeup Artist,34284,3642,27,4261,beauty
184,rViXg7dEngE,eid look,6/25/2017,Waad Makeup Artist,553830,15649,475,1555,beauty
185,RqdtXOaBaQU,Waad Alturki - وعد التركي - تتوريال ميك اب سموكي - Smokey Makeup Tutorial,8/7/2019,Waad Makeup Artist,73912,2870,61,665,beauty
186,o5UKNk4l6ZI,مكياج الصيف مع وعد التركي - Summer look X Waad 🔥🔥,4/21/2018,Waad Makeup Artist,143994,8464,70,3454,beauty
187,#NAME?,Classic Old Hollywood Makeup  - وعد التركي - Waad Alturki,5/21/2019,Waad Makeup Artist,109146,7412,71,6259,beauty
188,VT0lKbt_-RE,Waad Alturki - Smokey Eyeliner - ايلاينر مدموج,3/27/2019,Waad Makeup Artist,658502,35221,386,4620,beauty
189,wK04vEwkqjc,وعد التركي - Smokey makeup  - Waad Alturki,5/13/2019,Waad Makeup Artist,168417,12304,87,14503,beauty
190,iViSJAPtw4s,سر عنايتي في اظافري - وعد التركي,1/29/2018,Waad Makeup Artist,20938,966,7,134,beauty
191,9Yb-1tsmqw4,Soft Pink makeup 2020,3/3/2020,Waad Makeup Artist,359628,19104,177,3781,beauty
192,GYt_9mJqo60,Foundation X Concealer,5/20/2017,Waad Makeup Artist,209504,5765,121,723,beauty
193,YDYvpQ_aIUM,Makeup tutorial without foundation and concealer  ميكب يومي بدون فاونديشن وكونسيلر,1/10/2019,Waad Makeup Artist,58692,5041,37,1662,beauty
194,Ac-ST6NkjGs,50s Makeup tutorial - Waad Alturki,8/20/2018,Waad Makeup Artist,78733,4818,46,3913,beauty
195,rMNqRX9wVD8,Bridal makeup Look,3/23/2017,Waad Makeup Artist,247508,11001,149,1436,beauty
196,soMPq5LFqUA,أفضل ماسكات الشعر - وعد التركي,1/27/2018,Waad Makeup Artist,100787,1603,32,128,beauty
197,y5bPFEe2NdU,Waad Alturki - Classic Makeup - وعد التركي,5/1/2019,Waad Makeup Artist,146248,9581,122,6162,beauty
198,NmsU_Lv5JOk,درس مكياج العيون الناعسه مع بثينه الرئيسي - وعد التركي,1/27/2018,Waad Makeup Artist,67252,1788,64,211,beauty
199,r0AmYpMcINs,طريقه الماسك الشهير ماسك الرمان لتصفيه البشره من الحبوب مع وعد التركي,10/3/2018,Waad Makeup Artist,21261,1848,8,225,beauty
200,AV0rjm1eQes,وعد التركي درس خمريات الشعر وفروة الرأس,1/27/2018,Waad Makeup Artist,30036,1037,8,112,beauty
201,h1QADnB8tUc,لوك مناسبات ثقيل - وعد التركي,8/30/2017,Waad Makeup Artist,131917,2341,81,255,beauty
202,OB0UDY2WieQ,makeup tutorial without foundation just compactPowder • FOUZ & WAAD ALTURKI IN #ENGLISH,2/7/2019,Waad Makeup Artist,54274,2620,46,4785,beauty
203,_IoxPQVjBFE,How to hide skin problems with compact powder only - تغطيه مشاكل البشره بالبودره المضغوطه فقط,1/11/2019,Waad Makeup Artist,178638,17486,52,90888,beauty
204,Y1yldYd39lQ,Look 2020 Simple makeup,1/3/2020,Waad Makeup Artist,308334,9175,182,396,beauty
205,YGOqn6MWhSQ,jasmine makeup - وعد التركي مكياج جازمن,7/8/2019,Waad Makeup Artist,76029,3854,50,1420,beauty
206,YqZr5eOXvmg,Alexa Demie inspired look - تتوريال ميك اب - وعد التركي - Waad Alturki,3/31/2020,Waad Makeup Artist,49948,3069,32,5109,beauty
207,vWy4vO1lPfA,الطريقة الصحيحة لاختيار و استخدام اللوس باودر,6/15/2020,Waad Makeup Artist,73745,2443,39,172,beauty
208,Pxfns25vLBs,درس مكياج للبشره الدهنية بنفسجي و ذهبي وأحمر - وعد التركي,2/17/2018,Waad Makeup Artist,61289,1893,36,354,beauty
209,DIcGAGeOhg8,Victoria Secret Makeup - Makeup Tutorial - وعد التركي,2/26/2019,Waad Makeup Artist,85956,5621,49,9733,beauty
210,iLfjtOdsbE4,درس مكياج عروس ناعم للعيون المبطنه - وعد التركي,2/26/2018,Waad Makeup Artist,135459,2947,76,277,beauty
211,L6R-ABTUH5Y,درس مكياج بدون ايلاينر ورموش للعيون المبطنه - وعد التركي,3/5/2018,Waad Makeup Artist,87576,2623,32,381,beauty
212,MU9DVay2e08,حلول خطوط الكنسيلر والجفاف تحت العين,3/18/2019,Waad Makeup Artist,64753,2899,21,801,beauty
213,g-5ShmWiGeU,درس مكياج قلوسي - وعد التركي,4/7/2018,Waad Makeup Artist,114542,2252,47,830,beauty
214,zC0qjkg1mJU,The Summer Look - وعد التركي,6/13/2018,Waad Makeup Artist,68272,4931,57,3797,beauty
215,Mq3Z_UsnLPA,درس #تطبيقي لمكياج الامهات والسيدات فوق 40 سنه,2/7/2018,Waad Makeup Artist,20001,870,10,183,beauty
216,lbL-S-1fCIs,درس عمل الويفي العريض + طريقه عمل الريترو وأخفاء الشيب مع وعد التركي #تم تعديل مشكله الصوت,6/12/2018,Waad Makeup Artist,100601,3832,44,2104,beauty
217,2IsQihkAwbw,درس #تعليمي لمكياج الامهات والسيدات فوق 40 سنه,2/7/2018,Waad Makeup Artist,22962,920,18,162,beauty
218,sZ72dnKmSPk,ميك اب تتوريال مكياج وايلاينر الستينات - وعد التركي,5/10/2018,Waad Makeup Artist,45928,2117,49,776,beauty
219,_y5514-AlAQ,درس مكياج الدوامات -  وعد التركي,2/3/2018,Waad Makeup Artist,51973,1507,16,252,beauty
220,ubB1GiQTpw0,glossy makeup #english #arabic waad alturki وعد التركي قلوسي ميكب,2/13/2019,Waad Makeup Artist,69506,3548,24,5939,beauty
221,pV85KZJRU7U,Hollywood Glam waadXfentybeauty,9/25/2019,Waad Makeup Artist,39507,1248,24,252,beauty
222,x4hKoh2w-4E,مقلب عبدالرحمن,1/21/2021,جُمانة بقنة,794532,40898,356,4184,Family blogs
223,DiRKAy8ed88,اول مره ازبط مقلب !,2/10/2021,جُمانة بقنة,917662,61056,473,96937,Family blogs
224,wA0UoDJbnTQ,ارتفع عليه الضغط,1/30/2021,جُمانة بقنة,660351,34257,423,2248,Family blogs
225,4SzMKc7N0fU,طبخات التيكتوك,2/27/2021,جُمانة بقنة,1007131,42277,666,4151,Family blogs
226,yK1LKdYEBFA,طلعات السبت ١ .. جلسة مصارحه,11/19/2020,جُمانة بقنة,563531,29436,338,2329,Family blogs
227,Ovq1XXEJE0w,ملخص ٢٠٢٠,1/13/2021,جُمانة بقنة,389388,32327,175,3477,Family blogs
228,TwzBZ6lv2r4,الجوالات اشغلتهم...(فعاليات الحجر المنزلي ٦),4/19/2020,جُمانة بقنة,829179,29922,315,2220,Family blogs
229,TvmICXYvIMk,عيد الفطر + حفلة مبيت !!,6/20/2020,جُمانة بقنة,1107183,45989,537,3667,Family blogs
230,pX143eE9uOU,٨ اشخاص في سياره وحده لمدة ١٢س :),8/20/2020,جُمانة بقنة,1516716,61851,1884,4798,Family blogs
231,VgmRIDu0h6g,عصبية معاذ…(فعاليات الحجر المنزلي ٤),3/30/2020,جُمانة بقنة,559860,18637,185,1011,Family blogs
232,3yN7jasFkCI,سوالف خاثره مع خالتي و امي,12/7/2020,جُمانة بقنة,677422,31765,573,2007,Family blogs
233,ELUplJkH4KQ,!اول مقلب اسويه,10/15/2020,جُمانة بقنة,711606,29977,435,1968,Family blogs
234,Rim-4Ieg7y4,كورونا دخل البيت,9/20/2020,جُمانة بقنة,550240,25609,352,1973,Family blogs
235,1drBaDODrWY,طلعة بنات,12/30/2020,جُمانة بقنة,841358,46230,550,3370,Family blogs
236,wLpi-HiR3XA,سفره ‏مفاجأة☀️🌊!!,1/6/2020,جُمانة بقنة,682969,26765,240,1136,Family blogs
237,PaniG0gPC1A,يوميات رمضان ٢ ....مافيا و مواطنين,5/5/2020,جُمانة بقنة,457335,23772,191,1626,Family blogs
238,FOHjG0lWez0,فعاليات الحجر المنزلي ٥ ...الطبخ علينا انا و معاذ,4/13/2020,جُمانة بقنة,1359042,45324,665,2173,Family blogs
239,irfTUguCxDI,يوميات رمضان ٣ ... فصله عائليه !,5/9/2020,جُمانة بقنة,664566,30733,237,2449,Family blogs
240,xM2gR5znm2s,هواية معاذ .. جمع الطوابع,9/1/2020,جُمانة بقنة,520588,27952,438,2227,Family blogs
241,gc-x69VeMA0,هذا اللي يصير لما تطلعين باليوم الوطني:),9/30/2019,جُمانة بقنة,209855,8410,93,221,Family blogs
242,f1l0O2NxXU0,غيرت غرفتي!(فعاليات الحجر المنزلي ١),3/15/2020,جُمانة بقنة,1335245,37353,869,1398,Family blogs
243,51eQXhpw4MM,روتين رمضان ... ٤,5/15/2020,جُمانة بقنة,596868,23954,236,1646,Family blogs
244,iUcUw8iZpY4,طلعه عائليه🌈,11/16/2019,جُمانة بقنة,563235,17406,173,532,Family blogs
245,oU2m0hicvVU,جَمعة الجُمعه,12/28/2019,جُمانة بقنة,638538,20619,241,1028,Family blogs
246,UWNZ-f6O_qw,يوميات رمضان ١ ... زينة رمضان + ذكريات الطفوله,4/29/2020,جُمانة بقنة,667381,26508,253,1348,Family blogs
247,0CnG5XUOpNE,جبنا هاللعبه للمدرسه!!,12/6/2019,جُمانة بقنة,273508,10388,109,432,Family blogs
248,rFlLn9Temwo,٤٨ ساعه بدون سوشيل ميديا !,10/14/2019,جُمانة بقنة,541040,17674,220,560,Family blogs
249,J25czE3Zm_4,صباح مُنجِز!,11/19/2019,جُمانة بقنة,461752,19370,388,642,Family blogs
250,xBUVeYQfPBs,يوم دراسي في حياتي,9/16/2019,جُمانة بقنة,398064,13159,169,313,Family blogs
251,XiN7FY7y8tA,اول مره اسوق!,12/21/2019,جُمانة بقنة,1164758,29637,594,1455,Family blogs
252,0OJgbhGhdgk,اشترينا كل اللي بالسوبرماركت!! (فعاليات الحجر المنزلي ٢),3/19/2020,جُمانة بقنة,859971,24624,514,1395,Family blogs
253,P0ZJIBalMF4,طلعات السبت ٢ .. اسطبل خيول,11/27/2020,جُمانة بقنة,549555,24619,231,1221,Family blogs
254,5SrJHrv51Oo,ذكريات من 2010!!,3/8/2020,جُمانة بقنة,742490,21326,198,828,Family blogs
255,6i4rOAu2MPo,كيف ما تطفش بالبيت ... (فعاليات الحجر المنزلي),3/24/2020,جُمانة بقنة,604096,21066,262,1116,Family blogs
256,5k1J7LYpaQ8,هذا اللي يصير لما تطفى الكهربه!,11/2/2019,جُمانة بقنة,509541,15083,171,321,Family blogs
257,Y7OzOcrlGNI,تعلمت كيف اسوق!,2/22/2020,جُمانة بقنة,804912,21795,455,1224,Family blogs
258,h90EstVr4FY,BIRTHDAY SURPRISE!!,9/2/2019,جُمانة بقنة,371986,12934,147,260,Family blogs
259,GLJZl3QG1NA,!!كل الاشياء اللي سويتها في الاجازه,1/22/2020,جُمانة بقنة,583407,18481,151,787,Family blogs
260,Jxj3Xqx3ucQ,كواليس مقاطع شهر رمضان :|,5/23/2020,جُمانة بقنة,367021,14904,151,865,Family blogs
261,VyV4Z4Lo37E,جربنا اشهر كافيهات الرياض,9/9/2019,جُمانة بقنة,930430,30077,477,1208,Family blogs
262,NaT_yJJg_hA,طريق سفر للبحرين,8/26/2019,جُمانة بقنة,247678,11318,73,509,Family blogs
263,9-5aMmuEdFM,معاذ قرر يصور فلوق,10/1/2020,جُمانة بقنة,539068,27849,364,1568,Family blogs
264,F3M3S-NMsUk,جربت ارسم على القهوة لاول مره,10/22/2019,جُمانة بقنة,261158,9834,82,236,Family blogs
265,bs6246tfYoo,موسم الرياض| ونتر وندرلاند🇸🇦🎟,12/1/2019,جُمانة بقنة,243404,8796,114,280,Family blogs
266,Czt8ck_hGaQ,"""مغامرات فيحان "" عصابة كادو ان يخطفوه  في تركيا!! شاهد من ارض الحدث",5/2/2017,عائلة فيحان,297332,13674,567,1072,Family blogs
267,2c0QnUgO__w,حمده واخواتها في محل الحلاويات | خسرو فيحان | ماتوقعت الي صار! 😩😭,4/18/2018,عائلة فيحان,6678529,259227,18785,34707,Family blogs
